[E-582] matching-i |T|=25000 nodes=5001/5001/5001 bank=33490.458 start(tightened)=33490.458 T0=2.0 cool=0.9999 tabuK=200 fill_every=20000 seed=7
  it=20000 t=0s T=0.271 cur~33471.2 tightened=33473.515 best=33490.458 acc=6 worse=6
  it=17540000 t=290s T=0.050 cur~33486.4 tightened=33488.026 best=33490.458 acc=779 worse=384
  it=17560000 t=290s T=0.050 cur~33486.8 tightened=33488.439 best=33490.458 acc=780 worse=384
  it=17580000 t=290s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=781 worse=384
  it=17600000 t=290s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=781 worse=384
  [reheat] T<-2.0 resume best=33490.458
  it=17620000 t=291s T=0.271 cur~33477.7 tightened=33481.591 best=33490.458 acc=785 worse=388
  it=17640000 t=291s T=0.050 cur~33478.0 tightened=33485.560 best=33490.458 acc=786 worse=388
  it=17660000 t=291s T=0.050 cur~33478.0 tightened=33485.560 best=33490.458 acc=786 worse=388
  it=17680000 t=292s T=0.050 cur~33478.0 tightened=33485.560 best=33490.458 acc=786 worse=388
  it=17700000 t=292s T=0.050 cur~33478.0 tightened=33485.560 best=33490.458 acc=786 worse=388
  it=17720000 t=292s T=0.050 cur~33478.0 tightened=33485.560 best=33490.458 acc=786 worse=388
  it=17740000 t=293s T=0.050 cur~33481.7 tightened=33485.560 best=33490.458 acc=787 worse=388
  it=17760000 t=293s T=0.050 cur~33483.5 tightened=33487.343 best=33490.458 acc=788 worse=388
  it=17780000 t=293s T=0.050 cur~33483.5 tightened=33487.343 best=33490.458 acc=788 worse=388
  it=17800000 t=294s T=0.050 cur~33485.2 tightened=33487.343 best=33490.458 acc=789 worse=388
  it=17820000 t=294s T=0.050 cur~33488.9 tightened=33488.868 best=33490.458 acc=791 worse=389
  it=17840000 t=294s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=792 worse=389
  it=17860000 t=294s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17880000 t=295s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17900000 t=295s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17920000 t=295s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17940000 t=295s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17960000 t=296s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=17980000 t=296s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  it=18000000 t=296s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=793 worse=389
  [reheat] T<-2.0 resume best=33490.458
  it=18020000 t=296s T=0.271 cur~33464.4 tightened=33479.679 best=33490.458 acc=805 worse=400
  it=18040000 t=297s T=0.050 cur~33466.0 tightened=33479.679 best=33490.458 acc=807 worse=400
  it=18060000 t=297s T=0.050 cur~33469.2 tightened=33479.915 best=33490.458 acc=810 worse=400
  it=18080000 t=298s T=0.050 cur~33469.2 tightened=33479.915 best=33490.458 acc=810 worse=400
  it=18100000 t=298s T=0.050 cur~33470.9 tightened=33480.560 best=33490.458 acc=813 worse=400
  it=18120000 t=298s T=0.050 cur~33476.8 tightened=33480.560 best=33490.458 acc=814 worse=400
  it=18140000 t=299s T=0.050 cur~33476.8 tightened=33480.560 best=33490.458 acc=814 worse=400
  it=18160000 t=299s T=0.050 cur~33480.5 tightened=33484.058 best=33490.458 acc=815 worse=400
  it=18180000 t=299s T=0.050 cur~33480.5 tightened=33484.058 best=33490.458 acc=815 worse=400
  it=18200000 t=299s T=0.050 cur~33480.5 tightened=33484.058 best=33490.458 acc=815 worse=400
  it=18220000 t=300s T=0.050 cur~33480.5 tightened=33484.058 best=33490.458 acc=815 worse=400
  it=18240000 t=300s T=0.050 cur~33480.5 tightened=33484.058 best=33490.458 acc=815 worse=400
  it=18260000 t=300s T=0.050 cur~33482.1 tightened=33484.058 best=33490.458 acc=816 worse=400
  it=18280000 t=301s T=0.050 cur~33485.2 tightened=33485.636 best=33490.458 acc=818 worse=400
  it=18300000 t=301s T=0.050 cur~33487.4 tightened=33487.704 best=33490.458 acc=820 worse=400
  it=18320000 t=301s T=0.050 cur~33487.4 tightened=33487.704 best=33490.458 acc=820 worse=400
  it=18340000 t=302s T=0.050 cur~33487.4 tightened=33487.704 best=33490.458 acc=820 worse=400
  it=18360000 t=302s T=0.050 cur~33488.7 tightened=33489.018 best=33490.458 acc=821 worse=400
  it=18380000 t=302s T=0.050 cur~33488.7 tightened=33489.018 best=33490.458 acc=821 worse=400
  it=18400000 t=303s T=0.050 cur~33488.7 tightened=33489.018 best=33490.458 acc=821 worse=400
  [reheat] T<-2.0 resume best=33490.458
  it=18420000 t=303s T=0.271 cur~33477.6 tightened=33480.875 best=33490.458 acc=830 worse=408
  it=18440000 t=303s T=0.050 cur~33477.9 tightened=33481.098 best=33490.458 acc=832 worse=408
  it=18460000 t=304s T=0.050 cur~33477.9 tightened=33481.098 best=33490.458 acc=832 worse=408
  it=18480000 t=304s T=0.050 cur~33480.4 tightened=33482.650 best=33490.458 acc=834 worse=408
  it=18500000 t=304s T=0.050 cur~33480.4 tightened=33482.650 best=33490.458 acc=834 worse=408
  it=18520000 t=305s T=0.050 cur~33480.4 tightened=33482.650 best=33490.458 acc=834 worse=408
  it=18540000 t=305s T=0.050 cur~33480.4 tightened=33482.650 best=33490.458 acc=834 worse=408
  it=18560000 t=305s T=0.050 cur~33480.5 tightened=33485.442 best=33490.458 acc=835 worse=408
  it=18580000 t=306s T=0.050 cur~33480.5 tightened=33485.442 best=33490.458 acc=835 worse=408
  it=18600000 t=306s T=0.050 cur~33480.6 tightened=33485.442 best=33490.458 acc=836 worse=408
  it=18620000 t=306s T=0.050 cur~33480.6 tightened=33485.442 best=33490.458 acc=836 worse=408
  it=18640000 t=307s T=0.050 cur~33482.7 tightened=33487.536 best=33490.458 acc=837 worse=408
  it=18660000 t=307s T=0.050 cur~33482.7 tightened=33487.536 best=33490.458 acc=837 worse=408
  it=18680000 t=307s T=0.050 cur~33482.7 tightened=33487.536 best=33490.458 acc=837 worse=408
  it=18700000 t=308s T=0.050 cur~33482.7 tightened=33487.536 best=33490.458 acc=837 worse=408
  it=18720000 t=308s T=0.050 cur~33483.1 tightened=33485.898 best=33490.458 acc=838 worse=408
  it=18740000 t=308s T=0.050 cur~33483.1 tightened=33485.898 best=33490.458 acc=840 worse=409
  it=18760000 t=309s T=0.050 cur~33483.1 tightened=33485.898 best=33490.458 acc=840 worse=409
  it=18780000 t=309s T=0.050 cur~33483.1 tightened=33485.898 best=33490.458 acc=840 worse=409
  it=18800000 t=309s T=0.050 cur~33482.9 tightened=33485.898 best=33490.458 acc=841 worse=410
  [reheat] T<-2.0 resume best=33490.458
  it=18820000 t=310s T=0.271 cur~33477.1 tightened=33484.911 best=33490.458 acc=849 worse=417
  it=18840000 t=310s T=0.050 cur~33482.4 tightened=33489.648 best=33490.458 acc=852 worse=417
  it=18860000 t=310s T=0.050 cur~33482.4 tightened=33489.648 best=33490.458 acc=852 worse=417
  it=18880000 t=311s T=0.050 cur~33482.6 tightened=33489.530 best=33490.458 acc=854 worse=418
  it=18900000 t=311s T=0.050 cur~33482.6 tightened=33489.530 best=33490.458 acc=854 worse=418
  it=18920000 t=311s T=0.050 cur~33482.5 tightened=33489.530 best=33490.458 acc=855 worse=419
  it=18940000 t=312s T=0.050 cur~33482.5 tightened=33489.530 best=33490.458 acc=855 worse=419
  it=18960000 t=312s T=0.050 cur~33487.0 tightened=33489.530 best=33490.458 acc=857 worse=419
  it=18980000 t=312s T=0.050 cur~33487.0 tightened=33489.530 best=33490.458 acc=857 worse=419
  it=19000000 t=313s T=0.050 cur~33487.0 tightened=33489.530 best=33490.458 acc=857 worse=419
  it=19020000 t=313s T=0.050 cur~33487.6 tightened=33489.530 best=33490.458 acc=858 worse=419
  it=19040000 t=313s T=0.050 cur~33487.6 tightened=33489.530 best=33490.458 acc=858 worse=419
  it=19060000 t=314s T=0.050 cur~33489.4 tightened=33489.530 best=33490.458 acc=859 worse=419
  it=19080000 t=314s T=0.050 cur~33489.4 tightened=33489.530 best=33490.458 acc=859 worse=419
  it=19100000 t=314s T=0.050 cur~33489.4 tightened=33489.530 best=33490.458 acc=859 worse=419
  it=19120000 t=315s T=0.050 cur~33489.4 tightened=33489.530 best=33490.458 acc=859 worse=419
  it=19140000 t=315s T=0.050 cur~33489.4 tightened=33489.493 best=33490.458 acc=860 worse=420
  it=19160000 t=315s T=0.050 cur~33489.3 tightened=33489.493 best=33490.458 acc=861 worse=421
  it=19180000 t=316s T=0.050 cur~33489.3 tightened=33489.493 best=33490.458 acc=861 worse=421
  it=19200000 t=316s T=0.050 cur~33489.4 tightened=33489.611 best=33490.458 acc=862 worse=421
  [reheat] T<-2.0 resume best=33490.458
  it=19220000 t=316s T=0.271 cur~33454.1 tightened=33474.560 best=33490.458 acc=874 worse=433
  it=19240000 t=317s T=0.050 cur~33478.7 tightened=33483.847 best=33490.458 acc=880 worse=433
  it=19260000 t=317s T=0.050 cur~33479.3 tightened=33483.847 best=33490.458 acc=881 worse=433
  it=19280000 t=317s T=0.050 cur~33479.3 tightened=33483.847 best=33490.458 acc=881 worse=433
  it=19300000 t=318s T=0.050 cur~33479.3 tightened=33483.847 best=33490.458 acc=881 worse=433
  it=19320000 t=318s T=0.050 cur~33481.2 tightened=33485.677 best=33490.458 acc=882 worse=433
  it=19340000 t=318s T=0.050 cur~33481.2 tightened=33485.677 best=33490.458 acc=882 worse=433
  it=19360000 t=319s T=0.050 cur~33486.0 tightened=33488.747 best=33490.458 acc=884 worse=433
  it=19380000 t=319s T=0.050 cur~33486.0 tightened=33488.747 best=33490.458 acc=884 worse=433
  it=19400000 t=319s T=0.050 cur~33486.0 tightened=33488.747 best=33490.458 acc=884 worse=433
  it=19420000 t=320s T=0.050 cur~33486.1 tightened=33488.747 best=33490.458 acc=885 worse=433
  it=19440000 t=320s T=0.050 cur~33486.1 tightened=33488.747 best=33490.458 acc=885 worse=433
  it=19460000 t=320s T=0.050 cur~33486.1 tightened=33488.747 best=33490.458 acc=885 worse=433
  it=19480000 t=321s T=0.050 cur~33486.1 tightened=33488.747 best=33490.458 acc=885 worse=433
  it=19500000 t=321s T=0.050 cur~33486.1 tightened=33488.747 best=33490.458 acc=885 worse=433
  it=19520000 t=321s T=0.050 cur~33487.8 tightened=33490.458 best=33490.458 acc=886 worse=433
  it=19540000 t=322s T=0.050 cur~33487.8 tightened=33490.458 best=33490.458 acc=886 worse=433
  it=19560000 t=322s T=0.050 cur~33487.8 tightened=33490.458 best=33490.458 acc=886 worse=433
  it=19580000 t=322s T=0.050 cur~33487.8 tightened=33490.458 best=33490.458 acc=886 worse=433
  it=19600000 t=323s T=0.050 cur~33487.7 tightened=33490.458 best=33490.458 acc=887 worse=434
  [reheat] T<-2.0 resume best=33490.458
  it=19620000 t=323s T=0.271 cur~33482.4 tightened=33487.101 best=33490.458 acc=890 worse=437
  it=19640000 t=323s T=0.050 cur~33482.3 tightened=33487.064 best=33490.458 acc=891 worse=438
  it=19660000 t=324s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19680000 t=324s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19700000 t=324s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19720000 t=325s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19740000 t=325s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19760000 t=325s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19780000 t=326s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19800000 t=326s T=0.050 cur~33482.3 tightened=33487.101 best=33490.458 acc=893 worse=439
  it=19820000 t=326s T=0.050 cur~33485.6 tightened=33490.458 best=33490.458 acc=894 worse=439
  it=19840000 t=327s T=0.050 cur~33485.5 tightened=33490.421 best=33490.458 acc=896 worse=441
  it=19860000 t=327s T=0.050 cur~33485.6 tightened=33490.421 best=33490.458 acc=897 worse=441
  it=19880000 t=327s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=19900000 t=328s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=19920000 t=328s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=19940000 t=328s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=19960000 t=329s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=19980000 t=329s T=0.050 cur~33485.7 tightened=33490.458 best=33490.458 acc=898 worse=441
  it=20000000 t=329s T=0.050 cur~33485.4 tightened=33490.244 best=33490.458 acc=899 worse=442
  [reheat] T<-2.0 resume best=33490.458
  it=20020000 t=330s T=0.271 cur~33481.5 tightened=33490.458 best=33490.458 acc=904 worse=447
  it=20040000 t=330s T=0.050 cur~33483.3 tightened=33489.925 best=33490.458 acc=906 worse=447
  it=20060000 t=330s T=0.050 cur~33483.4 tightened=33489.925 best=33490.458 acc=907 worse=447
  it=20080000 t=331s T=0.050 cur~33485.7 tightened=33489.925 best=33490.458 acc=908 worse=447
  it=20100000 t=331s T=0.050 cur~33485.7 tightened=33489.925 best=33490.458 acc=908 worse=447
  it=20120000 t=331s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20140000 t=332s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20160000 t=332s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20180000 t=332s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20200000 t=333s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20220000 t=333s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20240000 t=333s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20260000 t=334s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20280000 t=334s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20300000 t=334s T=0.050 cur~33489.8 tightened=33489.925 best=33490.458 acc=909 worse=447
  it=20320000 t=335s T=0.050 cur~33489.8 tightened=33489.888 best=33490.458 acc=910 worse=448
  it=20340000 t=335s T=0.050 cur~33489.8 tightened=33489.888 best=33490.458 acc=910 worse=448
  it=20360000 t=335s T=0.050 cur~33489.8 tightened=33489.888 best=33490.458 acc=910 worse=448
  it=20380000 t=336s T=0.050 cur~33489.8 tightened=33489.888 best=33490.458 acc=910 worse=448
  it=20400000 t=336s T=0.050 cur~33489.8 tightened=33489.888 best=33490.458 acc=910 worse=448
  [reheat] T<-2.0 resume best=33490.458
  it=20420000 t=336s T=0.271 cur~33482.5 tightened=33488.473 best=33490.458 acc=917 worse=455
  it=20440000 t=337s T=0.050 cur~33482.5 tightened=33488.473 best=33490.458 acc=917 worse=455
  it=20460000 t=337s T=0.050 cur~33482.5 tightened=33488.436 best=33490.458 acc=918 worse=456
  it=20480000 t=337s T=0.050 cur~33484.5 tightened=33487.903 best=33490.458 acc=919 worse=456
  it=20500000 t=338s T=0.050 cur~33486.5 tightened=33489.888 best=33490.458 acc=920 worse=456
  it=20520000 t=338s T=0.050 cur~33486.5 tightened=33489.888 best=33490.458 acc=920 worse=456
  it=20540000 t=338s T=0.050 cur~33486.5 tightened=33489.888 best=33490.458 acc=920 worse=456
  it=20560000 t=339s T=0.050 cur~33486.5 tightened=33489.888 best=33490.458 acc=920 worse=456
  it=20580000 t=339s T=0.050 cur~33486.8 tightened=33489.888 best=33490.458 acc=921 worse=456
  it=20600000 t=339s T=0.050 cur~33488.0 tightened=33489.674 best=33490.458 acc=922 worse=456
  it=20620000 t=340s T=0.050 cur~33488.0 tightened=33489.674 best=33490.458 acc=922 worse=456
  it=20640000 t=340s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20660000 t=340s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20680000 t=341s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20700000 t=341s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20720000 t=341s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20740000 t=342s T=0.050 cur~33488.2 tightened=33489.674 best=33490.458 acc=923 worse=456
  it=20760000 t=342s T=0.050 cur~33488.3 tightened=33489.711 best=33490.458 acc=924 worse=456
  it=20780000 t=342s T=0.050 cur~33488.3 tightened=33489.711 best=33490.458 acc=924 worse=456
  it=20800000 t=343s T=0.050 cur~33488.3 tightened=33489.711 best=33490.458 acc=924 worse=456
  [reheat] T<-2.0 resume best=33490.458
  it=20820000 t=343s T=0.271 cur~33488.1 tightened=33488.081 best=33490.458 acc=929 worse=460
  it=20840000 t=343s T=0.050 cur~33488.1 tightened=33488.081 best=33490.458 acc=929 worse=460
  it=20860000 t=344s T=0.050 cur~33488.1 tightened=33488.081 best=33490.458 acc=929 worse=460
  it=20880000 t=344s T=0.050 cur~33488.1 tightened=33488.081 best=33490.458 acc=929 worse=460
  it=20900000 t=344s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=20920000 t=344s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=20940000 t=345s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=20960000 t=345s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=20980000 t=345s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=21000000 t=346s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=21020000 t=346s T=0.050 cur~33489.2 tightened=33489.209 best=33490.458 acc=930 worse=460
  it=21040000 t=346s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21060000 t=346s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21080000 t=347s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21100000 t=347s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21120000 t=347s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21140000 t=347s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21160000 t=348s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21180000 t=348s T=0.050 cur~33490.0 tightened=33490.045 best=33490.458 acc=931 worse=460
  it=21200000 t=348s T=0.050 cur~33490.0 tightened=33490.008 best=33490.458 acc=932 worse=461
  [reheat] T<-2.0 resume best=33490.458
  it=21220000 t=348s T=0.271 cur~33467.6 tightened=33483.061 best=33490.458 acc=943 worse=470
  it=21240000 t=349s T=0.050 cur~33467.5 tightened=33483.061 best=33490.458 acc=944 worse=471
  it=21260000 t=349s T=0.050 cur~33468.1 tightened=33483.061 best=33490.458 acc=945 worse=471
  it=21280000 t=349s T=0.050 cur~33481.0 tightened=33483.843 best=33490.458 acc=949 worse=471
  it=21300000 t=350s T=0.050 cur~33481.3 tightened=33484.229 best=33490.458 acc=950 worse=471
  it=21320000 t=350s T=0.050 cur~33481.3 tightened=33484.229 best=33490.458 acc=951 worse=472
  it=21340000 t=350s T=0.050 cur~33482.6 tightened=33484.111 best=33490.458 acc=954 worse=473
  it=21360000 t=351s T=0.050 cur~33482.6 tightened=33484.111 best=33490.458 acc=954 worse=473
  it=21380000 t=351s T=0.050 cur~33482.8 tightened=33484.334 best=33490.458 acc=955 worse=473
  it=21400000 t=351s T=0.050 cur~33482.8 tightened=33484.334 best=33490.458 acc=955 worse=473
  it=21420000 t=352s T=0.050 cur~33482.8 tightened=33484.334 best=33490.458 acc=955 worse=473
  it=21440000 t=352s T=0.050 cur~33483.4 tightened=33484.920 best=33490.458 acc=956 worse=473
  it=21460000 t=352s T=0.050 cur~33486.5 tightened=33490.303 best=33490.458 acc=958 worse=474
  it=21480000 t=352s T=0.050 cur~33486.5 tightened=33490.303 best=33490.458 acc=958 worse=474
  it=21500000 t=353s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  it=21520000 t=353s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  it=21540000 t=353s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  it=21560000 t=354s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  it=21580000 t=354s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  it=21600000 t=354s T=0.050 cur~33490.3 tightened=33490.340 best=33490.458 acc=960 worse=474
  [reheat] T<-2.0 resume best=33490.458
  it=21620000 t=354s T=0.271 cur~33472.8 tightened=33481.054 best=33490.458 acc=971 worse=485
  it=21640000 t=355s T=0.050 cur~33473.7 tightened=33481.864 best=33490.458 acc=972 worse=485
  it=21660000 t=355s T=0.050 cur~33475.0 tightened=33483.237 best=33490.458 acc=973 worse=485
  it=21680000 t=355s T=0.050 cur~33475.0 tightened=33483.237 best=33490.458 acc=973 worse=485
  it=21700000 t=356s T=0.050 cur~33475.0 tightened=33483.014 best=33490.458 acc=975 worse=486
  it=21720000 t=356s T=0.050 cur~33476.1 tightened=33483.893 best=33490.458 acc=979 worse=486
  it=21740000 t=356s T=0.050 cur~33479.5 tightened=33483.893 best=33490.458 acc=980 worse=486
  it=21760000 t=357s T=0.050 cur~33479.8 tightened=33483.893 best=33490.458 acc=981 worse=486
  it=21780000 t=357s T=0.050 cur~33483.5 tightened=33484.485 best=33490.458 acc=983 worse=486
  it=21800000 t=357s T=0.050 cur~33485.3 tightened=33486.352 best=33490.458 acc=984 worse=486
  it=21820000 t=358s T=0.050 cur~33485.3 tightened=33486.352 best=33490.458 acc=984 worse=486
  it=21840000 t=358s T=0.050 cur~33485.3 tightened=33486.352 best=33490.458 acc=984 worse=486
  it=21860000 t=358s T=0.050 cur~33485.4 tightened=33486.389 best=33490.458 acc=985 worse=486
  it=21880000 t=359s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=21900000 t=359s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=21920000 t=359s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=21940000 t=359s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=21960000 t=360s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=21980000 t=360s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=988 worse=486
  it=22000000 t=360s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=990 worse=487
  [reheat] T<-2.0 resume best=33490.458
  it=22020000 t=361s T=0.271 cur~33473.4 tightened=33483.938 best=33490.458 acc=995 worse=492
  it=22040000 t=361s T=0.050 cur~33473.4 tightened=33483.938 best=33490.458 acc=995 worse=492
  it=22060000 t=361s T=0.050 cur~33475.1 tightened=33483.938 best=33490.458 acc=996 worse=492
  it=22080000 t=362s T=0.050 cur~33482.0 tightened=33483.938 best=33490.458 acc=997 worse=492
  it=22100000 t=362s T=0.050 cur~33489.8 tightened=33490.244 best=33490.458 acc=1000 worse=492
  it=22120000 t=362s T=0.050 cur~33489.8 tightened=33490.244 best=33490.458 acc=1000 worse=492
  it=22140000 t=363s T=0.050 cur~33489.8 tightened=33490.244 best=33490.458 acc=1000 worse=492
  it=22160000 t=363s T=0.050 cur~33489.8 tightened=33490.244 best=33490.458 acc=1000 worse=492
  it=22180000 t=363s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=1001 worse=492
  it=22200000 t=364s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=1001 worse=492
  it=22220000 t=364s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=1001 worse=492
  it=22240000 t=364s T=0.050 cur~33490.0 tightened=33490.458 best=33490.458 acc=1001 worse=492
  it=22260000 t=364s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=1002 worse=492
  it=22280000 t=365s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22300000 t=365s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22320000 t=365s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22340000 t=366s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22360000 t=366s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22380000 t=366s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  it=22400000 t=366s T=0.050 cur~33490.4 tightened=33490.421 best=33490.458 acc=1003 worse=493
  [reheat] T<-2.0 resume best=33490.458
  it=22420000 t=367s T=0.271 cur~33479.3 tightened=33480.527 best=33490.458 acc=1010 worse=499
  it=22440000 t=367s T=0.050 cur~33482.8 tightened=33484.645 best=33490.458 acc=1012 worse=499
  it=22460000 t=367s T=0.050 cur~33482.8 tightened=33484.645 best=33490.458 acc=1012 worse=499
  it=22480000 t=368s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22500000 t=368s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22520000 t=368s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22540000 t=369s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22560000 t=369s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22580000 t=369s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22600000 t=370s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22620000 t=370s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22640000 t=370s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22660000 t=371s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22680000 t=371s T=0.050 cur~33484.6 tightened=33486.474 best=33490.458 acc=1013 worse=499
  it=22700000 t=371s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  it=22720000 t=372s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  it=22740000 t=372s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  it=22760000 t=372s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  it=22780000 t=372s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  it=22800000 t=373s T=0.050 cur~33489.5 tightened=33489.547 best=33490.458 acc=1015 worse=499
  [reheat] T<-2.0 resume best=33490.458
  it=22820000 t=373s T=0.271 cur~33472.8 tightened=33478.828 best=33490.458 acc=1019 worse=503
