error    libmamba Could not set lock (Resource temporarily unavailable)
[E-678 s32] best=73017.32 (+-236.15 vs bank) it=2363 acc=2363 [2946s]
[E-678 s32] best=73019.01 (+-234.47 vs bank) it=2364 acc=2364 [2948s]
[E-678 s32] best=73020.90 (+-232.58 vs bank) it=2380 acc=2380 [2966s]
[E-678 s32] best=73021.04 (+-232.44 vs bank) it=2391 acc=2391 [2978s]
[E-678 s32] best=73021.29 (+-232.19 vs bank) it=2394 acc=2394 [2982s]
[E-678 s32] it=2400 cur=73021.29 best=73021.29 [2989s]
[E-678 s32] best=73021.65 (+-231.83 vs bank) it=2404 acc=2404 [2993s]
[E-678 s32] best=73021.95 (+-231.53 vs bank) it=2408 acc=2408 [2998s]
[E-678 s32] best=73024.21 (+-229.27 vs bank) it=2418 acc=2418 [3009s]
[E-678 s32] best=73024.64 (+-228.84 vs bank) it=2419 acc=2419 [3011s]
[E-678 s32] best=73024.98 (+-228.50 vs bank) it=2422 acc=2422 [3014s]
[E-678 s32] best=73026.26 (+-227.22 vs bank) it=2423 acc=2423 [3015s]
[E-678 s32] best=73026.53 (+-226.95 vs bank) it=2425 acc=2425 [3017s]
[E-678 s32] best=73026.65 (+-226.83 vs bank) it=2430 acc=2430 [3023s]
[E-678 s32] best=73026.96 (+-226.52 vs bank) it=2431 acc=2431 [3024s]
[E-678 s32] best=73028.12 (+-225.36 vs bank) it=2432 acc=2432 [3025s]
[E-678 s32] best=73028.21 (+-225.27 vs bank) it=2434 acc=2434 [3028s]
[E-678 s32] best=73028.35 (+-225.13 vs bank) it=2448 acc=2448 [3044s]
[E-678 s32] best=73028.66 (+-224.82 vs bank) it=2456 acc=2456 [3053s]
[E-678 s32] best=73029.15 (+-224.33 vs bank) it=2471 acc=2471 [3070s]
[E-678 s32] best=73030.78 (+-222.70 vs bank) it=2472 acc=2472 [3071s]
[E-678 s32] best=73033.58 (+-219.90 vs bank) it=2475 acc=2475 [3075s]
[E-678 s32] best=73034.83 (+-218.65 vs bank) it=2488 acc=2488 [3089s]
[E-678 s32] best=73035.37 (+-218.11 vs bank) it=2494 acc=2494 [3096s]
[E-678 s32] best=73035.58 (+-217.90 vs bank) it=2495 acc=2495 [3097s]
[E-678 s32] best=73036.21 (+-217.27 vs bank) it=2498 acc=2498 [3101s]
[E-678 s32] it=2500 cur=73036.21 best=73036.21 [3103s]
[E-678 s32] best=73038.39 (+-215.09 vs bank) it=2501 acc=2501 [3104s]
[E-678 s32] best=73040.47 (+-213.01 vs bank) it=2513 acc=2513 [3118s]
[E-678 s32] best=73040.63 (+-212.85 vs bank) it=2549 acc=2549 [3159s]
[E-678 s32] best=73041.32 (+-212.16 vs bank) it=2581 acc=2581 [3195s]
[E-678 s32] best=73042.79 (+-210.69 vs bank) it=2582 acc=2582 [3197s]
[E-678 s32] best=73042.85 (+-210.63 vs bank) it=2592 acc=2592 [3208s]
[E-678 s32] best=73043.34 (+-210.14 vs bank) it=2593 acc=2593 [3209s]
[E-678 s32] it=2600 cur=73043.34 best=73043.34 [3217s]
[E-678 s32] best=73043.41 (+-210.07 vs bank) it=2682 acc=2682 [3312s]
[E-678 s32] it=2700 cur=73043.41 best=73043.41 [3334s]
[E-678 s32] it=2800 cur=73043.41 best=73043.41 [3461s]
[E-678 s32] best=73044.65 (+-208.83 vs bank) it=2821 acc=2821 [3487s]
[E-678 s32] it=2900 cur=73044.65 best=73044.65 [3584s]
[E-678 s32] it=3000 cur=73044.65 best=73044.65 [3707s]
[E-678 s32] best=73047.09 (+-206.39 vs bank) it=3037 acc=3037 [3753s]
[E-678 s32] best=73047.23 (+-206.25 vs bank) it=3040 acc=3040 [3757s]
[E-678 s32] best=73047.37 (+-206.11 vs bank) it=3041 acc=3041 [3758s]
[E-678 s32] best=73047.47 (+-206.01 vs bank) it=3045 acc=3045 [3763s]
[E-678 s32] it=3100 cur=73047.47 best=73047.47 [3831s]
[E-678 s32] it=3200 cur=73047.47 best=73047.47 [3954s]
[E-678 s32] it=3300 cur=70779.11 best=73047.47 [4080s]
[E-678 s32] it=3400 cur=72375.90 best=73047.47 [4210s]
[E-678 s32] it=3500 cur=72526.61 best=73047.47 [4339s]
[E-678 s32] it=3600 cur=72247.11 best=73047.47 [4477s]
[E-678 s32] it=3700 cur=72495.23 best=73047.47 [4603s]
[E-678 s32] it=3800 cur=70421.87 best=73047.47 [4728s]
[E-678 s32] it=3900 cur=72395.30 best=73047.47 [4856s]
[E-678 s32] it=4000 cur=72514.11 best=73047.47 [4989s]
[E-678 s32] it=4100 cur=72305.18 best=73047.47 [5132s]
[E-678 s32] it=4200 cur=72600.11 best=73047.47 [5260s]
[E-678 s32] it=4300 cur=69284.16 best=73047.47 [5388s]
[E-678 s32] it=4400 cur=72587.64 best=73047.47 [5519s]
[E-678 s32] it=4500 cur=72677.96 best=73047.47 [5650s]
[E-678 s32] it=4600 cur=72259.18 best=73047.47 [5789s]
[E-678 s32] it=4700 cur=72574.99 best=73047.47 [5920s]
[E-678 s32] it=4800 cur=72678.33 best=73047.47 [6050s]
[E-678 s32] it=4900 cur=72440.57 best=73047.47 [6184s]
[E-678 s32] it=5000 cur=72615.92 best=73047.47 [6316s]
[E-678 s32] it=5100 cur=72156.47 best=73047.47 [6453s]
[E-678 s32] it=5200 cur=72485.18 best=73047.47 [6591s]
[E-678 s32] it=5300 cur=72553.91 best=73047.47 [6735s]
[E-678 s32] it=5400 cur=72431.05 best=73047.47 [6870s]
[E-678 s32] it=5500 cur=72597.42 best=73047.47 [7000s]
[E-678 s32] it=5600 cur=72368.77 best=73047.47 [7134s]
[E-678 s32] it=5700 cur=72609.45 best=73047.47 [7263s]
[E-678 s32] it=5800 cur=72684.06 best=73047.47 [7393s]
[E-678 s32] it=5900 cur=72453.89 best=73047.47 [7533s]
[E-678 s32] it=6000 cur=72641.47 best=73047.47 [7665s]
[E-678 s32] it=6100 cur=72254.68 best=73047.47 [7803s]
[E-678 s32] it=6200 cur=72527.60 best=73047.47 [7936s]
[E-678 s32] it=6300 cur=72641.34 best=73047.47 [8065s]
[E-678 s32] it=6400 cur=72467.52 best=73047.47 [8198s]
[E-678 s32] it=6500 cur=72576.03 best=73047.47 [8339s]
[E-678 s32] it=6600 cur=72204.37 best=73047.47 [8485s]
[E-678 s32] it=6700 cur=72466.63 best=73047.47 [8625s]
[E-678 s32] it=6800 cur=72580.64 best=73047.47 [8762s]
[E-678 s32] it=6900 cur=72492.93 best=73047.47 [8893s]
[E-678 s32] it=7000 cur=72600.03 best=73047.47 [9012s]
[E-678 s32] it=7100 cur=72119.20 best=73047.47 [9138s]
[E-678 s32] it=7200 cur=72502.23 best=73047.47 [9261s]
[E-678 s32] it=7300 cur=72696.24 best=73047.47 [9381s]
[E-678 s32] it=7400 cur=72493.01 best=73047.47 [9511s]
[E-678 s32] it=7500 cur=72591.52 best=73047.47 [9638s]
[E-678 s32] it=7600 cur=72128.16 best=73047.47 [9764s]
[E-678 s32] it=7700 cur=72464.28 best=73047.47 [9893s]
[E-678 s32] it=7800 cur=72573.58 best=73047.47 [10019s]
[E-678 s32] it=7900 cur=72465.12 best=73047.47 [10147s]
[E-678 s32] DONE best=73047.47 (+-206.01 vs bank) [10268s]
